User	Video	Orientation	Slant	Label
76	4646	semi-radicalized	0.95	harmful
76	3932	semi-radicalized	0.93	harmful
76	799	semi-radicalized	0.07	neutral
76	1802	semi-radicalized	0.02	neutral
76	7323	semi-radicalized	0.02	neutral
76	4946	semi-radicalized	0.16	neutral
76	1561	semi-radicalized	0.07	neutral
76	858	semi-radicalized	0.05	neutral
76	3874	semi-radicalized	0.05	neutral
76	8041	semi-radicalized	0.06	neutral
76	7272	semi-radicalized	0.18	neutral
76	6083	semi-radicalized	0.01	neutral
76	5190	semi-radicalized	0.19	neutral
76	5830	semi-radicalized	0.16	neutral
76	9440	semi-radicalized	0.03	neutral
76	2446	semi-radicalized	0.03	neutral
76	9902	semi-radicalized	0.1	neutral
76	8831	semi-radicalized	0.24	neutral
76	28	semi-radicalized	0.08	neutral
76	6456	semi-radicalized	0.15	neutral
76	9627	semi-radicalized	0.09	neutral
76	3353	semi-radicalized	0.03	neutral
76	8944	semi-radicalized	0.2	neutral
76	6725	semi-radicalized	0.06	neutral
76	9235	semi-radicalized	0.1	neutral
76	7369	semi-radicalized	0.13	neutral
76	8740	semi-radicalized	0.89	harmful
76	4926	semi-radicalized	0.12	neutral
76	2431	semi-radicalized	0.02	neutral
76	1798	semi-radicalized	0.03	neutral
76	1118	semi-radicalized	0.21	neutral
76	3825	semi-radicalized	0.04	neutral
76	3497	semi-radicalized	0.04	neutral
76	6589	semi-radicalized	0.2	neutral
76	5726	semi-radicalized	0.09	neutral
76	3492	semi-radicalized	0.0	neutral
76	7181	semi-radicalized	0.09	neutral
76	2628	semi-radicalized	0.13	neutral
76	2797	semi-radicalized	0.19	neutral
76	4062	semi-radicalized	0.09	neutral
76	1387	semi-radicalized	0.11	neutral
76	5000	semi-radicalized	0.0	neutral
76	164	semi-radicalized	0.06	neutral
76	1905	semi-radicalized	0.16	neutral
76	8579	semi-radicalized	0.03	neutral
76	8480	semi-radicalized	0.03	neutral
76	7398	semi-radicalized	0.21	neutral
76	6682	semi-radicalized	0.12	neutral
76	9158	semi-radicalized	0.03	neutral
76	1749	semi-radicalized	0.11	neutral
76	5167	semi-radicalized	0.18	neutral
76	7020	semi-radicalized	0.08	neutral
76	5945	semi-radicalized	0.04	neutral
76	8326	semi-radicalized	0.2	neutral
76	5898	semi-radicalized	0.17	neutral
76	3098	semi-radicalized	0.15	neutral
76	7513	semi-radicalized	0.95	harmful
76	342	semi-radicalized	0.84	harmful
76	3607	semi-radicalized	0.9	harmful
76	9544	semi-radicalized	0.92	harmful
76	2450	semi-radicalized	0.77	harmful
76	3591	semi-radicalized	0.79	harmful
76	3031	semi-radicalized	0.82	harmful
76	6234	semi-radicalized	0.99	harmful
76	2419	semi-radicalized	0.89	harmful
77	8768	radicalized	0.9	harmful
77	1287	radicalized	0.78	harmful
77	6035	radicalized	0.99	harmful
77	2190	radicalized	0.92	harmful
77	1840	radicalized	0.83	harmful
77	376	radicalized	0.84	harmful
77	424	radicalized	0.9	harmful
77	5700	radicalized	0.98	harmful
77	8963	radicalized	0.89	harmful
77	2388	radicalized	0.88	harmful
77	6787	radicalized	0.9	harmful
77	3209	radicalized	0.83	harmful
77	6736	radicalized	0.81	harmful
77	5090	radicalized	0.84	harmful
77	9027	radicalized	0.92	harmful
77	5186	radicalized	0.78	harmful
77	1834	radicalized	0.97	harmful
77	3424	radicalized	0.79	harmful
77	5612	radicalized	0.77	harmful
77	6932	radicalized	0.78	harmful
77	1830	radicalized	0.82	harmful
77	9922	radicalized	0.99	harmful
77	331	radicalized	0.86	harmful
77	9200	radicalized	0.89	harmful
77	5948	radicalized	0.8	harmful
77	6499	radicalized	0.96	harmful
77	7242	radicalized	0.91	harmful
77	8671	radicalized	0.9	harmful
77	1357	radicalized	0.85	harmful
77	1551	radicalized	0.92	harmful
77	1183	radicalized	0.76	harmful
77	9677	radicalized	0.91	harmful
77	8543	radicalized	0.89	harmful
77	5314	radicalized	0.79	harmful
77	4396	radicalized	0.83	harmful
77	6770	radicalized	0.78	harmful
77	7898	radicalized	0.91	harmful
77	226	radicalized	0.78	harmful
77	8165	radicalized	0.85	harmful
77	2141	radicalized	0.92	harmful
77	6742	radicalized	0.95	harmful
77	7282	radicalized	0.93	harmful
77	6461	radicalized	0.95	harmful
77	5278	radicalized	0.92	harmful
77	3329	radicalized	0.81	harmful
77	4016	radicalized	0.76	harmful
77	6799	radicalized	0.99	harmful
77	6844	radicalized	0.81	harmful
77	7354	radicalized	0.87	harmful
77	1414	radicalized	1.0	harmful
77	8193	radicalized	0.86	harmful
77	3358	radicalized	0.87	harmful
77	7258	radicalized	0.94	harmful
77	4410	radicalized	0.87	harmful
77	6487	radicalized	0.8	harmful
77	7498	radicalized	0.78	harmful
77	4626	radicalized	0.93	harmful
77	2664	radicalized	0.84	harmful
77	6728	radicalized	0.75	harmful
77	6052	radicalized	0.95	harmful
77	626	radicalized	0.01	neutral
77	3629	radicalized	0.99	harmful
77	9650	radicalized	0.89	harmful
77	2960	radicalized	0.94	harmful
77	7612	radicalized	0.84	harmful
77	8869	radicalized	0.76	harmful
77	813	radicalized	0.8	harmful
77	2142	radicalized	0.97	harmful
77	8637	radicalized	0.11	neutral
77	4532	radicalized	0.89	harmful
77	3202	radicalized	0.88	harmful
77	8545	radicalized	0.99	harmful
77	7558	radicalized	0.79	harmful
77	6513	radicalized	0.79	harmful
77	3470	radicalized	0.86	harmful
77	2201	radicalized	0.8	harmful
77	830	radicalized	0.96	harmful
77	8840	radicalized	0.9	harmful
77	5556	radicalized	0.92	harmful
77	1960	radicalized	0.76	harmful
77	5311	radicalized	0.01	neutral
77	8531	radicalized	0.94	harmful
77	4146	radicalized	0.91	harmful
77	4278	radicalized	0.92	harmful
77	9436	radicalized	0.78	harmful
77	3460	radicalized	0.77	harmful
77	4031	radicalized	0.84	harmful
77	3378	radicalized	0.98	harmful
77	1959	radicalized	0.79	harmful
78	4381	semi-radicalized	0.21	neutral
78	5114	semi-radicalized	0.86	harmful
78	3279	semi-radicalized	0.76	harmful
78	2333	semi-radicalized	0.99	harmful
78	5146	semi-radicalized	0.1	neutral
78	1737	semi-radicalized	0.98	harmful
78	6841	semi-radicalized	0.84	harmful
78	278	semi-radicalized	0.22	neutral
78	2266	semi-radicalized	0.25	neutral
78	328	semi-radicalized	0.13	neutral
78	5027	semi-radicalized	0.03	neutral
78	7091	semi-radicalized	0.09	neutral
78	7275	semi-radicalized	0.05	neutral
78	9879	semi-radicalized	0.23	neutral
78	4882	semi-radicalized	0.08	neutral
78	8618	semi-radicalized	0.88	harmful
78	3189	semi-radicalized	0.24	neutral
78	5483	semi-radicalized	0.05	neutral
78	7555	semi-radicalized	0.04	neutral
78	4201	semi-radicalized	0.87	harmful
78	8062	semi-radicalized	0.14	neutral
78	9085	semi-radicalized	0.16	neutral
78	4267	semi-radicalized	0.81	harmful
78	8925	semi-radicalized	0.22	neutral
78	4750	semi-radicalized	0.08	neutral
78	9714	semi-radicalized	0.93	harmful
78	3297	semi-radicalized	0.17	neutral
78	1658	semi-radicalized	0.15	neutral
78	9681	semi-radicalized	0.15	neutral
78	538	semi-radicalized	0.25	neutral
78	6827	semi-radicalized	0.13	neutral
78	171	semi-radicalized	0.14	neutral
78	4789	semi-radicalized	0.05	neutral
78	2230	semi-radicalized	0.23	neutral
78	7744	semi-radicalized	0.98	harmful
78	6721	semi-radicalized	0.99	harmful
78	8826	semi-radicalized	0.15	neutral
78	5565	semi-radicalized	0.91	harmful
78	8731	semi-radicalized	0.22	neutral
78	3841	semi-radicalized	0.96	harmful
78	7940	semi-radicalized	0.15	neutral
78	1341	semi-radicalized	0.16	neutral
78	2086	semi-radicalized	0.18	neutral
78	5533	semi-radicalized	0.02	neutral
78	6786	semi-radicalized	0.08	neutral
78	480	semi-radicalized	0.02	neutral
78	3157	semi-radicalized	0.04	neutral
78	4662	semi-radicalized	0.2	neutral
78	5764	semi-radicalized	0.92	harmful
78	4886	semi-radicalized	0.18	neutral
78	105	semi-radicalized	0.78	harmful
78	959	semi-radicalized	0.06	neutral
78	5359	semi-radicalized	0.81	harmful
78	5728	semi-radicalized	0.0	neutral
78	9408	semi-radicalized	0.82	harmful
78	7646	semi-radicalized	0.81	harmful
78	9848	semi-radicalized	0.9	harmful
78	2303	semi-radicalized	0.81	harmful
78	5168	semi-radicalized	0.79	harmful
78	6282	semi-radicalized	0.98	harmful
78	6953	semi-radicalized	0.87	harmful
78	389	semi-radicalized	0.24	neutral
78	5509	semi-radicalized	0.78	harmful
78	5987	semi-radicalized	0.07	neutral
78	5837	semi-radicalized	0.76	harmful
78	8978	semi-radicalized	0.13	neutral
78	7713	semi-radicalized	0.23	neutral
78	1111	semi-radicalized	0.91	harmful
78	5681	semi-radicalized	0.21	neutral
78	8841	semi-radicalized	0.76	harmful
78	997	semi-radicalized	0.23	neutral
78	2772	semi-radicalized	0.05	neutral
78	7037	semi-radicalized	0.86	harmful
78	4911	semi-radicalized	0.03	neutral
78	1607	semi-radicalized	0.25	neutral
78	2521	semi-radicalized	0.8	harmful
79	8512	semi-radicalized	0.82	harmful
79	3449	semi-radicalized	0.92	harmful
79	9552	semi-radicalized	0.77	harmful
79	387	semi-radicalized	0.16	neutral
79	1224	semi-radicalized	0.01	neutral
79	4403	semi-radicalized	0.06	neutral
79	840	semi-radicalized	0.17	neutral
79	1767	semi-radicalized	0.85	harmful
79	9064	semi-radicalized	0.08	neutral
79	7442	semi-radicalized	0.15	neutral
79	4076	semi-radicalized	0.2	neutral
79	2867	semi-radicalized	0.07	neutral
79	8898	semi-radicalized	0.17	neutral
79	679	semi-radicalized	0.81	harmful
79	5069	semi-radicalized	0.25	neutral
79	2724	semi-radicalized	0.8	harmful
79	319	semi-radicalized	0.14	neutral
79	1514	semi-radicalized	0.02	neutral
79	7388	semi-radicalized	0.13	neutral
79	1271	semi-radicalized	0.15	neutral
79	1917	semi-radicalized	0.1	neutral
79	3813	semi-radicalized	0.93	harmful
79	6608	semi-radicalized	0.1	neutral
79	9307	semi-radicalized	0.98	harmful
79	656	semi-radicalized	1.0	harmful
79	397	semi-radicalized	0.22	neutral
79	8757	semi-radicalized	0.06	neutral
79	4079	semi-radicalized	0.05	neutral
79	2280	semi-radicalized	0.07	neutral
79	6	semi-radicalized	0.21	neutral
79	6556	semi-radicalized	0.82	harmful
79	6519	semi-radicalized	0.91	harmful
79	8430	semi-radicalized	0.12	neutral
79	9452	semi-radicalized	0.83	harmful
79	329	semi-radicalized	0.23	neutral
79	2098	semi-radicalized	0.23	neutral
79	5775	semi-radicalized	0.13	neutral
79	3867	semi-radicalized	0.21	neutral
79	6554	semi-radicalized	0.9	harmful
79	9418	semi-radicalized	0.8	harmful
79	9249	semi-radicalized	0.83	harmful
79	4413	semi-radicalized	0.06	neutral
79	9036	semi-radicalized	0.23	neutral
79	2594	semi-radicalized	0.79	harmful
79	1415	semi-radicalized	0.04	neutral
79	8930	semi-radicalized	0.2	neutral
79	6191	semi-radicalized	0.25	neutral
79	9776	semi-radicalized	0.76	harmful
79	5360	semi-radicalized	0.09	neutral
79	2692	semi-radicalized	0.81	harmful
79	5394	semi-radicalized	0.02	neutral
79	3275	semi-radicalized	0.14	neutral
79	6559	semi-radicalized	0.1	neutral
79	727	semi-radicalized	0.94	harmful
79	2765	semi-radicalized	0.88	harmful
79	7467	semi-radicalized	0.05	neutral
79	7230	semi-radicalized	0.98	harmful
79	8576	semi-radicalized	0.13	neutral
79	8357	semi-radicalized	0.2	neutral
79	8179	semi-radicalized	0.03	neutral
79	8575	semi-radicalized	0.21	neutral
79	4814	semi-radicalized	0.04	neutral
79	7847	semi-radicalized	0.88	harmful
79	8048	semi-radicalized	0.93	harmful
79	1111	semi-radicalized	0.91	harmful
79	8626	semi-radicalized	0.82	harmful
79	4409	semi-radicalized	0.88	harmful
79	4034	semi-radicalized	0.04	neutral
79	2303	semi-radicalized	0.81	harmful
79	2608	semi-radicalized	0.78	harmful
79	8227	semi-radicalized	0.15	neutral
79	9522	semi-radicalized	0.25	neutral
79	8090	semi-radicalized	0.79	harmful
79	97	semi-radicalized	0.94	harmful
79	1263	semi-radicalized	0.01	neutral
79	5880	semi-radicalized	0.16	neutral
79	6688	semi-radicalized	0.04	neutral
79	7605	semi-radicalized	0.15	neutral
80	6646	semi-radicalized	0.02	neutral
80	2086	semi-radicalized	0.18	neutral
80	3430	semi-radicalized	0.11	neutral
80	2713	semi-radicalized	0.25	neutral
80	9904	semi-radicalized	0.06	neutral
80	9742	semi-radicalized	0.82	harmful
80	4267	semi-radicalized	0.81	harmful
80	2913	semi-radicalized	0.13	neutral
80	3611	semi-radicalized	0.14	neutral
80	7198	semi-radicalized	0.16	neutral
80	2292	semi-radicalized	0.03	neutral
80	3510	semi-radicalized	0.17	neutral
80	1416	semi-radicalized	0.03	neutral
80	231	semi-radicalized	0.23	neutral
80	8922	semi-radicalized	0.12	neutral
80	3235	semi-radicalized	0.15	neutral
80	1990	semi-radicalized	0.11	neutral
80	69	semi-radicalized	0.15	neutral
80	2791	semi-radicalized	0.16	neutral
80	1072	semi-radicalized	0.03	neutral
80	5846	semi-radicalized	0.22	neutral
80	3016	semi-radicalized	0.12	neutral
80	2477	semi-radicalized	0.14	neutral
80	4440	semi-radicalized	0.03	neutral
80	6219	semi-radicalized	0.07	neutral
80	3172	semi-radicalized	0.02	neutral
80	8702	semi-radicalized	0.13	neutral
80	6797	semi-radicalized	0.18	neutral
80	3592	semi-radicalized	0.13	neutral
80	4068	semi-radicalized	0.0	neutral
80	8925	semi-radicalized	0.22	neutral
80	9379	semi-radicalized	0.05	neutral
80	7091	semi-radicalized	0.09	neutral
80	7895	semi-radicalized	0.15	neutral
80	3050	semi-radicalized	0.04	neutral
80	1468	semi-radicalized	0.24	neutral
80	4043	semi-radicalized	0.02	neutral
80	6209	semi-radicalized	0.17	neutral
80	798	semi-radicalized	0.17	neutral
80	5036	semi-radicalized	0.98	harmful
80	8281	semi-radicalized	0.12	neutral
80	4886	semi-radicalized	0.18	neutral
80	3189	semi-radicalized	0.24	neutral
80	3555	semi-radicalized	0.06	neutral
80	2019	semi-radicalized	0.2	neutral
80	503	semi-radicalized	0.13	neutral
80	7134	semi-radicalized	0.22	neutral
80	1060	semi-radicalized	0.22	neutral
80	2654	semi-radicalized	0.15	neutral
80	4739	semi-radicalized	0.12	neutral
80	711	semi-radicalized	0.25	neutral
80	328	semi-radicalized	0.13	neutral
80	3318	semi-radicalized	0.22	neutral
80	7896	semi-radicalized	0.18	neutral
80	4815	semi-radicalized	0.25	neutral
80	7615	semi-radicalized	0.22	neutral
80	1853	semi-radicalized	0.19	neutral
80	5886	semi-radicalized	0.24	neutral
80	5106	semi-radicalized	0.13	neutral
80	3970	semi-radicalized	0.18	neutral
80	4166	semi-radicalized	0.97	harmful
80	2728	semi-radicalized	0.23	neutral
80	2408	semi-radicalized	0.16	neutral
80	7939	semi-radicalized	0.2	neutral
80	5902	semi-radicalized	0.04	neutral
80	9531	semi-radicalized	0.17	neutral
80	7532	semi-radicalized	0.81	harmful
80	7540	semi-radicalized	0.95	harmful
80	7693	semi-radicalized	0.81	harmful
80	7189	semi-radicalized	0.76	harmful
80	1964	semi-radicalized	0.76	harmful
80	1961	semi-radicalized	0.81	harmful
80	6709	semi-radicalized	0.94	harmful
80	6733	semi-radicalized	0.94	harmful
80	1938	semi-radicalized	0.99	harmful
80	1935	semi-radicalized	0.93	harmful
80	6759	semi-radicalized	1.0	harmful
80	1928	semi-radicalized	0.76	harmful
81	8328	radicalized	0.97	harmful
81	4595	radicalized	0.98	harmful
81	8598	radicalized	0.92	harmful
81	250	radicalized	0.92	harmful
81	9796	radicalized	0.9	harmful
81	8344	radicalized	0.79	harmful
81	9745	radicalized	0.89	harmful
81	4281	radicalized	0.94	harmful
81	7470	radicalized	0.93	harmful
81	6629	radicalized	0.9	harmful
81	8197	radicalized	0.91	harmful
81	1976	radicalized	0.92	harmful
81	2508	radicalized	0.93	harmful
81	5034	radicalized	0.77	harmful
81	6012	radicalized	0.96	harmful
81	4241	radicalized	0.88	harmful
81	1459	radicalized	1.0	harmful
81	2687	radicalized	0.81	harmful
81	181	radicalized	0.77	harmful
81	8409	radicalized	0.86	harmful
81	932	radicalized	0.88	harmful
81	1084	radicalized	0.79	harmful
81	7096	radicalized	0.9	harmful
81	6619	radicalized	0.97	harmful
81	6662	radicalized	0.79	harmful
81	5422	radicalized	0.86	harmful
81	9841	radicalized	0.97	harmful
81	301	radicalized	0.81	harmful
81	6738	radicalized	0.97	harmful
81	5578	radicalized	0.94	harmful
81	1737	radicalized	0.98	harmful
81	8502	radicalized	0.92	harmful
81	7281	radicalized	0.77	harmful
81	2276	radicalized	0.91	harmful
81	6614	radicalized	0.83	harmful
81	1383	radicalized	0.85	harmful
81	8949	radicalized	0.91	harmful
81	7151	radicalized	0.95	harmful
81	648	radicalized	0.9	harmful
81	7280	radicalized	0.94	harmful
81	9278	radicalized	0.89	harmful
81	7976	radicalized	0.83	harmful
81	9330	radicalized	0.77	harmful
81	2606	radicalized	0.78	harmful
81	6408	radicalized	0.83	harmful
81	548	radicalized	0.12	neutral
81	4901	radicalized	0.79	harmful
81	5724	radicalized	0.95	harmful
81	2901	radicalized	0.78	harmful
81	5332	radicalized	0.2	neutral
81	9969	radicalized	0.98	harmful
81	7469	radicalized	0.95	harmful
81	9383	radicalized	0.94	harmful
81	5855	radicalized	0.82	harmful
81	7120	radicalized	0.9	harmful
81	2560	radicalized	0.83	harmful
81	2906	radicalized	0.91	harmful
81	4776	radicalized	0.8	harmful
81	3799	radicalized	0.99	harmful
81	6114	radicalized	0.8	harmful
81	6684	radicalized	0.91	harmful
81	8177	radicalized	0.78	harmful
81	7458	radicalized	0.78	harmful
81	6094	radicalized	0.22	neutral
81	3714	radicalized	0.97	harmful
81	4178	radicalized	0.92	harmful
81	3382	radicalized	0.9	harmful
81	1342	radicalized	0.95	harmful
81	8533	radicalized	0.78	harmful
81	2616	radicalized	0.99	harmful
81	4895	radicalized	0.96	harmful
81	6561	radicalized	0.83	harmful
81	8639	radicalized	0.84	harmful
81	1560	radicalized	0.79	harmful
81	5993	radicalized	0.76	harmful
81	4719	radicalized	0.98	harmful
81	9470	radicalized	0.9	harmful
81	7943	radicalized	0.92	harmful
81	3014	radicalized	0.99	harmful
81	4519	radicalized	0.92	harmful
81	671	radicalized	0.81	harmful
81	9365	radicalized	0.75	harmful
81	4420	radicalized	0.98	harmful
81	4471	radicalized	0.94	harmful
81	8821	radicalized	0.9	harmful
81	7495	radicalized	0.88	harmful
81	1517	radicalized	0.76	harmful
81	6534	radicalized	0.92	harmful
81	5261	radicalized	0.92	harmful
81	7033	radicalized	0.88	harmful
81	6866	radicalized	0.87	harmful
81	1988	radicalized	0.82	harmful
81	6851	radicalized	0.89	harmful
82	9996	radicalized	0.88	harmful
82	2783	radicalized	0.82	harmful
82	983	radicalized	0.81	harmful
82	8590	radicalized	0.76	harmful
82	5134	radicalized	0.89	harmful
82	9407	radicalized	0.12	neutral
82	4675	radicalized	0.96	harmful
82	2368	radicalized	0.8	harmful
82	3949	radicalized	0.94	harmful
82	6779	radicalized	0.95	harmful
82	1646	radicalized	0.96	harmful
82	6415	radicalized	0.95	harmful
82	7	radicalized	0.98	harmful
82	2234	radicalized	0.96	harmful
82	5833	radicalized	0.91	harmful
82	2336	radicalized	0.88	harmful
82	3295	radicalized	0.87	harmful
82	6511	radicalized	0.84	harmful
82	6973	radicalized	0.99	harmful
82	9559	radicalized	0.75	harmful
82	102	radicalized	0.92	harmful
82	9809	radicalized	0.79	harmful
82	2588	radicalized	0.78	harmful
82	1769	radicalized	0.95	harmful
82	3103	radicalized	0.79	harmful
82	4903	radicalized	0.79	harmful
82	8699	radicalized	0.99	harmful
82	2010	radicalized	0.24	neutral
82	7557	radicalized	0.86	harmful
82	4860	radicalized	0.85	harmful
82	6962	radicalized	0.98	harmful
82	5518	radicalized	0.77	harmful
82	7182	radicalized	0.89	harmful
82	3406	radicalized	0.87	harmful
82	2285	radicalized	0.9	harmful
82	6343	radicalized	0.92	harmful
82	8762	radicalized	0.94	harmful
82	2232	radicalized	0.78	harmful
82	8488	radicalized	0.98	harmful
82	4769	radicalized	0.94	harmful
82	71	radicalized	0.88	harmful
82	311	radicalized	0.85	harmful
82	3506	radicalized	0.85	harmful
82	8521	radicalized	0.89	harmful
82	989	radicalized	0.89	harmful
82	4734	radicalized	0.83	harmful
82	4386	radicalized	0.9	harmful
82	6239	radicalized	0.88	harmful
82	4823	radicalized	0.77	harmful
82	3980	radicalized	0.89	harmful
82	4031	radicalized	0.84	harmful
82	2400	radicalized	0.81	harmful
82	7521	radicalized	0.84	harmful
82	5946	radicalized	0.86	harmful
82	8643	radicalized	0.92	harmful
82	4063	radicalized	0.91	harmful
82	2105	radicalized	0.9	harmful
82	8900	radicalized	0.87	harmful
82	5741	radicalized	0.95	harmful
82	7293	radicalized	0.92	harmful
82	1253	radicalized	0.96	harmful
82	9254	radicalized	0.95	harmful
82	4843	radicalized	0.98	harmful
82	4124	radicalized	0.78	harmful
82	3226	radicalized	0.81	harmful
82	2442	radicalized	0.8	harmful
82	1472	radicalized	0.97	harmful
82	5105	radicalized	0.85	harmful
82	1266	radicalized	0.92	harmful
82	3973	radicalized	0.8	harmful
82	6507	radicalized	0.86	harmful
82	2814	radicalized	0.77	harmful
83	2860	non radicalized	0.25	neutral
83	4710	non radicalized	0.13	neutral
83	61	non radicalized	0.05	neutral
83	6737	non radicalized	0.11	neutral
83	7845	non radicalized	0.23	neutral
83	8979	non radicalized	0.18	neutral
83	7630	non radicalized	0.1	neutral
83	4127	non radicalized	0.11	neutral
83	5192	non radicalized	0.0	neutral
83	7383	non radicalized	0.06	neutral
83	4442	non radicalized	0.03	neutral
83	2177	non radicalized	0.09	neutral
83	6306	non radicalized	0.24	neutral
83	2326	non radicalized	0.24	neutral
83	3804	non radicalized	0.19	neutral
83	6640	non radicalized	0.17	neutral
83	3007	non radicalized	0.01	neutral
83	9484	non radicalized	0.03	neutral
83	8256	non radicalized	0.15	neutral
83	3227	non radicalized	0.23	neutral
83	1046	non radicalized	0.11	neutral
83	7865	non radicalized	0.96	harmful
83	9322	non radicalized	0.17	neutral
83	1244	non radicalized	0.05	neutral
83	5900	non radicalized	0.21	neutral
83	4695	non radicalized	0.05	neutral
83	2498	non radicalized	0.23	neutral
83	7792	non radicalized	0.11	neutral
83	5436	non radicalized	0.11	neutral
83	4747	non radicalized	0.18	neutral
83	4733	non radicalized	0.24	neutral
83	4472	non radicalized	0.23	neutral
83	8350	non radicalized	0.24	neutral
83	4544	non radicalized	0.23	neutral
83	3198	non radicalized	0.12	neutral
83	4834	non radicalized	0.13	neutral
83	5132	non radicalized	0.19	neutral
83	8437	non radicalized	0.0	neutral
83	6902	non radicalized	0.03	neutral
83	3762	non radicalized	0.23	neutral
83	473	non radicalized	0.12	neutral
83	475	non radicalized	0.24	neutral
83	886	non radicalized	0.05	neutral
83	9921	non radicalized	0.14	neutral
83	3977	non radicalized	0.1	neutral
83	6195	non radicalized	0.2	neutral
83	1423	non radicalized	0.23	neutral
83	4644	non radicalized	0.16	neutral
83	4972	non radicalized	0.23	neutral
83	8005	non radicalized	0.12	neutral
83	6941	non radicalized	0.07	neutral
83	1362	non radicalized	0.07	neutral
83	2536	non radicalized	0.24	neutral
83	7332	non radicalized	0.18	neutral
83	1748	non radicalized	0.17	neutral
83	7344	non radicalized	0.08	neutral
83	1783	non radicalized	0.23	neutral
83	7522	non radicalized	0.08	neutral
83	9469	non radicalized	0.07	neutral
83	6205	non radicalized	0.12	neutral
83	5738	non radicalized	0.14	neutral
83	9622	non radicalized	0.86	harmful
83	9222	non radicalized	0.23	neutral
83	172	non radicalized	0.03	neutral
83	6835	non radicalized	0.11	neutral
83	2939	non radicalized	0.01	neutral
83	3719	non radicalized	0.05	neutral
83	1075	non radicalized	0.06	neutral
83	4256	non radicalized	0.22	neutral
83	2021	non radicalized	0.2	neutral
83	2235	non radicalized	0.03	neutral
83	3001	non radicalized	0.05	neutral
83	8915	non radicalized	0.24	neutral
83	8427	non radicalized	0.22	neutral
83	918	non radicalized	0.19	neutral
83	8028	non radicalized	0.11	neutral
83	779	non radicalized	0.81	harmful
83	7966	non radicalized	0.16	neutral
83	1296	non radicalized	0.03	neutral
83	6569	non radicalized	0.21	neutral
83	636	non radicalized	0.06	neutral
84	1512	radicalized	0.83	harmful
84	7436	radicalized	0.84	harmful
84	2309	radicalized	0.78	harmful
84	2996	radicalized	0.76	harmful
84	2108	radicalized	0.93	harmful
84	2488	radicalized	0.89	harmful
84	8507	radicalized	0.91	harmful
84	7947	radicalized	0.93	harmful
84	4054	radicalized	0.83	harmful
84	86	radicalized	0.97	harmful
84	9417	radicalized	0.96	harmful
84	7132	radicalized	0.97	harmful
84	5130	radicalized	0.82	harmful
84	5197	radicalized	0.95	harmful
84	8375	radicalized	0.99	harmful
84	6800	radicalized	0.88	harmful
84	5046	radicalized	0.88	harmful
84	6336	radicalized	0.82	harmful
84	4153	radicalized	0.84	harmful
84	4323	radicalized	0.95	harmful
84	4082	radicalized	0.84	harmful
84	1610	radicalized	0.76	harmful
84	9019	radicalized	0.83	harmful
84	9976	radicalized	0.82	harmful
84	83	radicalized	0.77	harmful
84	175	radicalized	0.95	harmful
84	5544	radicalized	0.77	harmful
84	5618	radicalized	0.18	neutral
84	2383	radicalized	0.92	harmful
84	7209	radicalized	0.84	harmful
84	112	radicalized	0.75	harmful
84	9486	radicalized	0.85	harmful
84	3165	radicalized	0.1	neutral
84	6790	radicalized	0.82	harmful
84	1428	radicalized	0.84	harmful
84	8735	radicalized	0.81	harmful
84	5384	radicalized	0.96	harmful
84	1487	radicalized	0.98	harmful
84	3095	radicalized	0.86	harmful
84	2921	radicalized	0.82	harmful
84	6670	radicalized	0.9	harmful
84	1601	radicalized	0.97	harmful
84	604	radicalized	0.89	harmful
84	1758	radicalized	0.93	harmful
84	9929	radicalized	0.92	harmful
84	862	radicalized	0.98	harmful
84	2159	radicalized	0.75	harmful
84	7958	radicalized	0.87	harmful
84	1032	radicalized	0.89	harmful
84	1424	radicalized	0.85	harmful
84	9223	radicalized	0.96	harmful
84	982	radicalized	0.91	harmful
84	5934	radicalized	0.93	harmful
84	5853	radicalized	0.99	harmful
84	5711	radicalized	0.0	neutral
84	4262	radicalized	0.81	harmful
84	1241	radicalized	0.88	harmful
84	7703	radicalized	0.84	harmful
84	2923	radicalized	0.95	harmful
84	8346	radicalized	0.79	harmful
84	5924	radicalized	0.84	harmful
84	1438	radicalized	0.86	harmful
84	225	radicalized	1.0	harmful
84	6213	radicalized	0.8	harmful
84	763	radicalized	0.86	harmful
84	3810	radicalized	0.94	harmful
84	1045	radicalized	0.76	harmful
84	7446	radicalized	0.94	harmful
84	6645	radicalized	0.81	harmful
84	2522	radicalized	0.99	harmful
84	8013	radicalized	0.92	harmful
84	8123	radicalized	0.99	harmful
84	396	radicalized	0.96	harmful
84	9594	radicalized	0.83	harmful
84	5664	radicalized	0.79	harmful
84	1681	radicalized	0.96	harmful
84	1547	radicalized	0.92	harmful
85	2753	semi-radicalized	0.09	neutral
85	6688	semi-radicalized	0.04	neutral
85	9357	semi-radicalized	0.07	neutral
85	4742	semi-radicalized	0.07	neutral
85	7777	semi-radicalized	0.14	neutral
85	8576	semi-radicalized	0.13	neutral
85	7903	semi-radicalized	0.03	neutral
85	428	semi-radicalized	0.1	neutral
85	2545	semi-radicalized	0.09	neutral
85	8305	semi-radicalized	0.24	neutral
85	2689	semi-radicalized	0.05	neutral
85	9049	semi-radicalized	0.86	harmful
85	2395	semi-radicalized	0.24	neutral
85	6724	semi-radicalized	0.03	neutral
85	5431	semi-radicalized	0.21	neutral
